filename,bytes,sha256,bundled_current_release
floodman-pterodactyl-aio-v3.1.1.zip.sha256,102,d0b5a59e7b9ef0ee4fd879048c81e7b581649cf92c412de45a1d7a6be50ca78e,no
floodman-pterodactyl-android-enrollment-fix-v4.2.1.zip,18314,e72074506f3d5a6db07c1e7e376cb7d89bc2e0e66a9e8d0c0f898c5a7b02dadc,no
floodman-pterodactyl-android-gateway-upstream-fix-v4.2.3.zip,19218,6ad5118a4edcf1f26a33d5a37b3ec8f487a7c342839725621b88151d2fb36a70,no
floodman-pterodactyl-android-gateway-upstream-fix-v4.2.3.zip.sha256,137,80417f7828e7a275381dafb323c08cf5aafbade15ccc747abb594d482b00b2dd,no
floodman-pterodactyl-browser-tls-fix-v3.3.1.zip,9608,ac9da97751cabd1c10f438acdbec3c262cd16fa88b87924987f5e1d2baeffb18,no
floodman-pterodactyl-browser-tls-fix-v3.3.1.zip.sha256,124,a37788e656ce66fd67e36bd83d63436264b3b865b26e5acedbe1404b8f4e0a45,no
floodman-pterodactyl-competitor-setup-fix-v3.4.2.zip,430503,19d81ac7586636c89e956a61f12fe9eb8e7349f5bd7207b4491dd868ba036574,no
floodman-pterodactyl-competitor-setup-fix-v3.4.2.zip.sha256,129,1c495aff774f9cdc90b97633e990f8d39ace23fad5c28028dbd41a39a9d5fa22,no
floodman-pterodactyl-crm-square-v3.7.0.zip,995933,bb4b08873d4ecf3f380c6e0bc85f42fd608ca01a675022f691335625d5e52ff0,no
floodman-pterodactyl-csv-mobile-fix-v3.4.1.zip,1471454,8a0c1a62f5db11a60cffdb5f545440503dd792c3e2b9eabeec58bdc7b941fa1b,no
floodman-pterodactyl-desktop-online-fix-v4.6.6.zip,550421,f485a65eddc0231a510ea55b860bc935dc856aecdeb884e2001759289253f1bf,no
floodman-pterodactyl-desktop-online-fix-v4.6.6.zip.sha256,127,73a43aa0928952861c81d6c735b3afd227bd640459b2dcbfcc3392963e271e85,no
floodman-pterodactyl-dual-workspace-fix-v4.6.4.zip,1711265,34879f6011a4aa8cd24f71274eeb741c4ee4585bee30f70efe5e3d15dc84face,no
floodman-pterodactyl-estimate-catalog-v3.9.0.zip,445897,46789df49a2c55b7d74f51e238b49a6ad1c5532df853212ce767880c7849d14d,no
floodman-pterodactyl-estimate-workspace-v4.1.0.zip,446578,e57fa4b3595afd619a1c289ce413acd6105bd27b0813510cdc1d991bb150b02a,no
floodman-pterodactyl-full-erp-login-fix-v4.6.7.zip,526337,7255d77a4225e02e35a1ade339d636b118eb5bba0b5a6b0aad35d78f8e547661,no
floodman-pterodactyl-full-erp-login-fix-v4.6.7.zip.sha256,127,1b697c604e9f594bd2d1f4fadc5b3863ae9ba9209c7510dd2592d1079c84e681,no
floodman-pterodactyl-full-erp-routing-fix-v4.6.7.zip,554891,66d9a5516edb3adc7ab570a1d137d31855e2ff4f6e0a83332728d284a1f77d6a,no
floodman-pterodactyl-full-erp-routing-fix-v4.6.7.zip.sha256,129,71492e73839a4b7e875b7e8b75f531edf4ef60ebeb7997819388a1b07f50a98b,no
floodman-pterodactyl-full-rebrand-v3.3.0.zip,311422,0126c016e0a24addacde9c16247ebc7e63c80e1ac3f54c4a9575362ae8c98a25,no
floodman-pterodactyl-full-rebrand-v3.3.0.zip.sha256,111,7bbad9afdc41ae5b6d0ce678a2f46fe3a9b90b7b6d5c8a33195186c85152651d,no
floodman-pterodactyl-funnel-nonfatal-fix-v3.8.3.zip,16406,f39bb3aa8f5760bf4c2d23622343ba0c9cabcbe6501db2a7a525cc8901f57a04,no
floodman-pterodactyl-funnel-validation-fix-v3.8.4.zip,15227,5146af9e8c9404f444445a50ca71559aa2d244a4c722ac908b60ba75f425e598,no
floodman-pterodactyl-hub-loading-fix-v3.2.4.zip,8199,ba758d53de35e812b53de10afa5096baa0fb3c41b19cce1d887983945ad33db6,no
floodman-pterodactyl-hub-loading-fix-v3.2.4.zip.sha256,124,e2973ddcd41efd179d408a9477850cfbdba2cfc674ff71f056e62f31cb889466,no
floodman-pterodactyl-mobile-clients-v3.4.0.zip,315491,83e601d04fcd305a1d91195646a1f08adc2adb000db71f2da714013728a77b25,no
floodman-pterodactyl-mobile-clients-v3.4.0.zip.sha256,65,0c525c5d5d45ff1e81606d90c2e204ea47d68cf5f71867173c487d7143d44010,no
floodman-pterodactyl-mobile-hotfix-v3.2.3.sha256,339,5142d23ee58c48693d4fbe8ba367f8ee6fb35267ec0e65219941286f7131969f,no
floodman-pterodactyl-mobile-hotfix-v3.2.3.zip,6909,d79b74082491e8f457e7d8e470fbde79b482b1c218dcc7dfcd2166667aee6627,no
floodman-pterodactyl-mobile-starter-kit-v3.2.0.zip,279147,f03dbdefc5a85cec31bf001edabe5ef40839f02537a2d9588d0f6f22b1ff7965,no
floodman-pterodactyl-mobile-starter-kit-v3.2.0.zip.sha256,127,a07bf02514c8675bc575dc65b8917e5689d6b454e3306878b7752bf94eb9bc45,no
floodman-pterodactyl-mobile-v3.2.0.zip,288785,891f33898ad979a01a763de36ff540d04be250120a201420b1db300ad18c90c6,no
floodman-pterodactyl-no-pillow-fix-v4.6.2.zip,527482,0ec78a4eaf6028838c9165bac2ebdc47b0d84bc91749e3bd1339ff91f01e65f5,no
floodman-pterodactyl-online-payments-v4.0.0.zip,457315,e9a2539be55dd05578f260d69fa2536dffcc3097c7f46a15078cb77b564e2a48,no
floodman-pterodactyl-pillow-fix-v4.6.1.zip,536687,12f1d6f10c16957e3c6b06fe01bde8fdb2d971d9fb53af4f7ae983d0c35ebc31,no
floodman-pterodactyl-postgres-restart-fix-v4.1.1.zip,18425,057bc0f3474a5f6c91c4433e3df69dad12969270adf7a2df67305c74edfa8ea7,no
floodman-pterodactyl-private-pwa-quiet-console-v3.6.1.zip,195337,896d327a2363f2efeb070aff9293528f0d905129301aa4ed4e819b47411fe681,no
floodman-pterodactyl-private-pwa-quiet-console-v3.6.1.zip.sha256,124,59feff5a5667e19570425504b066c01c2c928fea5167fc83a5e703023c867f6e,no
floodman-pterodactyl-private-pwa-v3.6.0.zip,211870,74a958dfc7f95c7ed2deff829357533dd2afadb692ffaaffa665d5b37bb7ec11,no
floodman-pterodactyl-public-signing-v3.8.2.zip,391695,e70d3714ea19b24aa7764a5219fd5cf7a0a9faaa3b4fa72a34401f20fe2bd1bf,no
floodman-pterodactyl-pwa-v3.5.0.zip,576086,eb629a698dba88fd21c7600457cd30e16c6524d45dd089bf9071ad271cbef6ea,no
floodman-pterodactyl-rebrand-client-files-csv-v3.3.0.zip,313451,4f291c9b1a7408e57400d4902b4eb06286049edf31184fa24a39291fd88bbf37,no
floodman-pterodactyl-rebrand-client-files-csv-v3.3.0.zip.sha256,123,1df51e9716c7d6c691dfdd8963c70d726d6a32a75fc4c48fcad920ec88022a78,no
floodman-pterodactyl-roomflow-v3.8.0.zip,774258,9be8d7714c86d48f09a3c20b01cdda2452c37c1af4f8cb7b886169741a4bddcb,no
floodman-pterodactyl-roomflow-workspace-fix-v4.6.3.zip,536309,34c777b098bf8b3d0b8f97437531d5b60c34367069db81780c97643ac4e0b773,no
floodman-pterodactyl-runtime-fix-v3.2.2.zip,15054,0311e2a5ae784d54a94f43e7dfd5cf0ff6d15f9adbe35d638805d14ec1d57f4b,no
floodman-pterodactyl-square-validation-fix-v3.8.5.zip,15448,b49b749a16253678799ce5f99ceb3e4fd85acb7de81d1b29033fbcbd8b54fceb,no
floodman-pterodactyl-true-desktop-mobile-fix-v4.6.5.zip,2437101,6d25ba3a64ba6ba6b8f870377a70a074960170e79a5790725d6047bd3b17b0d6,no
floodman-pterodactyl-uid-hotfix-v3.2.1.zip,6573,e4422f369fc94d85a90e14b67f6e3752cc8e7f9c26ab72ad4244a8a8b5ba87ba,no
floodman-public-signing-runtime-v3.8.2.zip,395966,f4f7790d7617114aac7f335cd27c5d435002361373cbad3cfbda83fd3ff6d7eb,no
floodman-pwa-runtime-overlay-v3.5.0.zip,186937,2915c09db149e10a13fe9338ba46a49dce0f1178d53092611c4accdbc7b123d3,no
floodman-roomflow-migration-v4.6.0-android-v0.3.0-alpha10.zip,637000,be9f7cd4a0ebaa1020450bd89fc6b3f5bb73e1a1ed957cbcc47292ea71036da7,no
floodman-roomflow-migration-v4.6.0-android-v0.3.0-alpha10.zip.sha256,128,ebd64acc78d7c6d1e1c9a644d5f67c12dbb01604911b9f3bbfaea78e6b6342c4,no
floodman-roomflow-migration-v4.6.1-android-v0.3.0-alpha10.zip,633669,6d3f79b5c5e4c323853e5ab3dbfb7174f3b2458aa4976d051315a620e9558cae,no
floodman-roomflow-native-compiler-fix-android-alpha07-ios-alpha02.zip,223858,cd61158319e7d3ed3a5266891bd66145924385df72896c90ead20701edec838d,no
floodman-roomflow-native-compiler-fix-android-alpha07-ios-alpha02.zip.sha256,146,390fab704848ed062a6762c03534df24e672489127326f51d004652ffd5b51c3,no
floodman-roomflow-native-v4.5.0-android-v0.3.0-alpha07-ios-v0.1.0-alpha02.zip,726510,82f163f383b07362ce0bf67a3ac77bffd9ac41010921aed977c16c9789959518,no
floodman-roomflow-native-v4.5.0-android-v0.3.0-alpha07-ios-v0.1.0-alpha02.zip.sha256,154,b531fddc5acc5a6b83f1808ae3a14d7e7fdb433fc055d8346f19152d9a92bd19,no
floodman-roomflow-native-v4.5.0-android-v0.3.0-alpha08-ios-v0.1.0-alpha02-r2.zip,771045,1aabed5578626c57fa409dd3433dee86650bfd4dde67efc6dc8b9eeb5c2ca55d,no
floodman-roomflow-native-v4.5.0-android-v0.3.0-alpha08-ios-v0.1.0-alpha02-r2.zip.sha256,147,1c39dcdaa04d55c2cc3ac0d00360184648b4b67518ec2dc355248d8d6ab31e40,no
floodman-roomflow-native-v4.5.0-android-v0.3.0-alpha09-ios-v0.1.0-alpha02-r3.zip,766060,97a21f4273804bc6d8a3200054bdc3004fab1fedb59aee16291f9a2915a5e99f,no
floodman-roomflow-native-v4.5.0-android-v0.3.0-ios-v0.1.0.zip,712150,ac91ffa6d69d07a2e6c74dd5eaa60b6d6f19964218881e102a47e7952dc61434,no
floodman-roomflow-native-v4.5.0-android-v0.3.0-ios-v0.1.0.zip.sha256,138,0725b28a733805468d142c0c5bb2b87f166570fe6d6eabfbb02fe7af724b9b7b,no
floodman-roomflow-overlay-path-fix-v3.8.1.zip,413514,57eb27503c2e2b4b1ec04e786f0b0526704a632597da2e25a243e43b50a54e86,no
floodman-roomflow-workspaces-v4.6.3-android-v0.3.0-alpha11.zip,634999,4a1e4c5426a414f95545b94e93bc76ab09caa9e222a2b9de255bf0b4bc9539fe,no
floodman-roomflow-workspaces-v4.6.3-android-v0.3.0-alpha11.zip.sha256,139,22c4c761515d6c1a7e6105328b9d19f9d2be523047791cfd06c02eb814d73c81,no
floodman-runtime-fix-v3.4.2.zip,421045,cde5a490bc74cfc4bdce985de2082f4abf3e25bc83340035682a1bc6e9a1a483,no
floodman-runtime-fix-v3.4.2.zip.sha256,108,6a06228423f081ed1863a1af6790605abce643028b9a7d84f50be56a6e050e6b,no
floodman-source-v3.3.0.zip,281163,42b17896a5049ef14ced3a74bbae79329bd96efd5195849332768b76a05d833e,no
floodman-source-v3.3.0.zip.sha256,93,ff17104a7e003dac19264ea3c645fc2f8030a7e1c9aa3a38e89c59e16d51d9a4,no
floodman-source-v3.4.0.zip,289793,f34f2568465037cd11090074cdf2ae2ad6954986a54846c6695b7d645ca964a3,no
floodman-source-v3.4.1.zip,547205,42c900064dc566ddf82d46f3c72aaa737dadac686dbe0e1d0724f76d62fc5cfc,no
floodman-source-v3.5.0.zip,352771,4cd947797f0a7ac8c8f8ae25daed42668e20ee205da00468f1f8260d62f742f6,no
floodman-source-v3.7.0.zip,713840,f4ad62271ab02fecedbe754b9fbcc4ea2cfe84f9ab067b97917eca121955b9b2,no
floodman-source-v3.8.0.zip,397242,c592e61e84e7b2cd6581b58c2c5e285e739c4fd3ad5649c6d94e437575bac261,no
floodman-source-v3.8.0.zip.sha256,93,decee59ac2e57560a833a4aaaeb5a2419721058c6123a224a473f2dd2c0896a8,no
floodman-source.zip,262877,2c9bcc6b12349102ede6f66aed65e0d08903e91962c8871169f2ef7fc8a2432f,no
floodman-vscode-codex-handoff-v4.6.7.zip,2090316,b2f10515c9b4273f263e207b18894caab52ebe2846082e3f754c1fa3ef63cdec,no
floodman-vscode-codex-handoff-v4.6.7.zip.sha256,107,e75c11bd740a6143fb9534d5cbc894bbb537c4caa3422b0884a161510a12c018,no
floodman-windows-business-suite-v3.0.0.zip,391578,993629c9f62d1e9687604de3e033011d2990b510d01e970ac3c94d43903c0aec,no
floodman-windows-business-suite-v3.0.0.zip.sha256,109,5ec650863d2f453a9f0b3bc490438bb570f0f4ed62e97285236004272849fc6e,no
floodman-windows-business-suite-v3.0.1.zip,400434,a6c368e94499c6e6e1a1205dc1d78ef751f9454bc69d54e4a37992fa9e6664fd,no
floodman-windows-business-suite-v3.0.1.zip.sha256,119,6ee1e3c4c786a58064e3572763b344a1b2dc04441b1e1a9759f885d465874b10,no
floodman-windows-clean-business-upgrade-v2.2.0.zip,479525,8b7e471418094019f407092d43fee21f26145bc91518afa0594d13b4975ec362,no
floodman-windows-clean-business-upgrade-v2.2.0.zip.sha256,117,df3c0f3d3347466f70067832b06331cacb976ffe468e203e51cd0f40b98c3e36,no
floodman-windows-clean-finalize-fix-v2.2.3.zip,17056,637ead6186255612acdfc0efed0a6034553b6b51350e943023d8ac1cf73c8af8,no
floodman-windows-clean-finalize-fix-v2.2.3.zip.sha256,113,e74a89ab5701db5eebfb635067603cc547811da3ce99f3ed5e3a960ea5604f5e,no
floodman-windows-compose-fix-v1.1.3.zip,6520,6dcc8e97fb07d2baaf2dfa3d3ab1eaa68aa4dbc1ba63894012c6d1683f785602,no
floodman-windows-compose-fix-v1.1.3.zip.sha256,106,2ea4c908d863d88ae44831cca26fc2e24580c29d653dc34d4160a225c251f8b8,no
floodman-windows-docker-output-fix-v2.0.4.zip,16234,d670b48b8814d0066ac8baf83f745e014915e910744368c51d0c3daee285623f,no
floodman-windows-docker-output-fix-v2.0.4.zip.sha256,112,74c1aea57d9b764ab449ff79eb553cca4c6c22a196f87ee69c6dd5ff84c768fb,no
floodman-windows-documenso-cert-fix-v2.0.3.zip,15444,13dc830700579e9e94339e7a0664916253114e6973fb1b396fa6a0f115f7651e,no
floodman-windows-documenso-cert-fix-v2.0.3.zip.sha256,113,7b17415995b378121ec3d53baf435298b9c542413b2ed2bfc66fafa6d8fd3224,no
floodman-windows-documenso-fix-v2.0.2.zip,15783,4c5b030a624c74f471e05cb1de39761543881074078f531cade3b50bfd804844,no
floodman-windows-documenso-fix-v2.0.2.zip.sha256,108,83d8e0ae368a168e47de1c6a2d8b4d15fda9657b6736681ccfed29aeb805056d,no
floodman-windows-email-fix-v1.1.4.zip,3844,efa12fc3d45173417888474c850d6f408ab234dac4fde784244de89549e3f6b6,no
floodman-windows-email-fix-v1.1.4.zip.sha256,104,2c2a16aa62abd66e112ffedf531f7f7017bb2ae24479a3f00b1a1bca1fd98487,no
floodman-windows-full-operations-upgrade-v2.0.0.zip,409512,a71e64870c6c2b9d555f0c2ce071b91ae8a8d813d218d95d1eb431a1b35b3c5b,no
floodman-windows-full-operations-upgrade-v2.0.0.zip.sha256,128,09766bb6ef4b450fa6916e7e58d70a45ab759f5c0e3c5121440471b26cd9ad28,no
floodman-windows-full-operations-upgrade-v2.0.2.zip,412877,1d09c0fd4c7a8dcecc11a0a24e11af79c8a96789320a054b8f032e106d62f731,no
floodman-windows-full-operations-upgrade-v2.0.2.zip.sha256,118,a9644bfede2804ef5bbcb6b31eca9e509d0c334563faa539cf3379c7dfeeaa9e,no
floodman-windows-full-operations-upgrade-v2.0.3.zip,441247,f311b82540c4afbfded39a125c3651e4b09fefd8fd1c0ae0e297e5d3e78aa449,no
floodman-windows-full-operations-upgrade-v2.0.3.zip.sha256,118,abc1e9639636b1ebe241140a378bce54ff5420d84e81535fe8eb7fec490a4e09,no
floodman-windows-full-operations-upgrade-v2.0.4.zip,445174,2bbc89effdc2e103f8fd5b2cecb14fbfe05c7f368e607787f75dda9e1015a3d9,no
floodman-windows-full-operations-upgrade-v2.0.4.zip.sha256,118,4007e50f78c154e473fae28ff9a08b87ab35746e25e0401287e56b1cd88ec049,no
floodman-windows-full-operations-v2.0.0.zip,384585,e96f7c30c87c0d1b57e61907fec502c31d54b0147e25f1baa6f9f98e306d37ab,no
floodman-windows-full-operations-v2.0.0.zip.sha256,120,2b3bff7f5f88cbeacf9ebe69fce4d128993df449fe9a05de1d739640c37eb1ff,no
floodman-windows-full-operations-v2.0.2.zip,388108,f6b2c30a27796a6a5d9880c1e78e5c97d7903d5dd1aad5be214dd21b63b3518a,no
floodman-windows-full-operations-v2.0.2.zip.sha256,110,5642876630b62ac65b3e559cca7f0c2718975221f31a7d0f647d48c152bdf450,no
floodman-windows-full-operations-v2.0.3.zip,414029,b199951c3b02e1002e091fa713698c968849fa49daeef976de0666156549f9e8,no
floodman-windows-full-operations-v2.0.3.zip.sha256,110,7adec5975617c329fd7cca39a096e9f8ae74b83952a846cda7eb8a233a668bff,no
floodman-windows-full-operations-v2.0.4.zip,416442,5dbe1a16142d37b6c891b4d67e71e941456a7eb920357062b80db80ca0b1c4d3,no
floodman-windows-full-operations-v2.0.4.zip.sha256,110,bf244fa7a52467a8217e5688d36af7572f80d9c2598c5e83aa7df5a7e0e6ebbe,no
floodman-windows-gauzy-business-hub-v2.2.0.zip,451290,1966ff9bf107995f25f56db19f85e707f678e7054313d074178ce12130115898,no
floodman-windows-gauzy-business-hub-v2.2.0.zip.sha256,113,993942da59e725d95708124f748dcf9265468869b8a05e3891bc539ab6fd5ba6,no
floodman-windows-gauzy-business-hub-v2.2.1.zip,480984,999c32ba5cbc769cf148286ec9b35d831cf2b0e89e73a895c8b600f54b6b91b7,no
floodman-windows-gauzy-business-hub-v2.2.1.zip.sha256,113,15de33aa46a96cda897181f46a0a5f2596e3d21bf2c0247a67335b1e245536b7,no
floodman-windows-gauzy-business-hub-v2.2.2.zip,495300,31f7a791f1e84a4a11285dfc6fe98f8b9ea772b687aaf31c5dea8ea55abe32b8,no
floodman-windows-gauzy-business-hub-v2.2.2.zip.sha256,113,370dd29e26327a35a11e1fed0667e0f0fbc1aa9cb0df4e527557a82694c43f30,no
floodman-windows-gauzy-hub-upgrade-v2.1.0.zip,475270,fbbcaa53be71345153d7c27c507a232c807a805e43cae9156942fedbb804ffee,no
floodman-windows-gauzy-hub-upgrade-v2.1.0.zip.sha256,112,547b93713cbc8bcaa38dee7f59d20d8ce8391e00f1f148bcea58e27379d45d74,no
floodman-windows-gauzy-hub-v2.1.0.zip,444018,d3753cd43796046e7bf9f20400b4a67079adb7ba5cf85e535bb1797853c5f3d3,no
floodman-windows-gauzy-hub-v2.1.0.zip.sha256,104,d770cf0319572ed1a81b06a03fbaccb42d68dd5e1fea3baab717c9e73b9ad8e6,no
floodman-windows-gauzy-hub-v2.1.1.zip,453538,2b14ad5a935c4d1e4236366b849c7fea24d14c6174d2619c8b0723162962ed81,no
floodman-windows-gauzy-hub-v2.1.1.zip.sha256,104,97c2ca54647ea76df638071a6374f6c721710f8fdfa5b1074065672710f858a1,no
floodman-windows-gauzy-loading-brand-fix-v2.1.1.zip,38431,f3824f1070a27a87ade2d4d50d6a6aea18c100523c0ab85690e526ad39ae2479,no
floodman-windows-gauzy-loading-brand-fix-v2.1.1.zip.sha256,118,5481d3f059ef52fc986ac85b0c8fa37ecd70f07d5133ca5610b93a9ad9daf072,no
floodman-windows-gauzy-startup-fix-v2.2.2.zip,21235,db2427777dc97874af205052b7d847d156c657725c22192dfe4711dbaa9cce87,no
floodman-windows-gauzy-startup-fix-v2.2.2.zip.sha256,112,aeb9c06ae22cab33e72daa0785ab2b96e0fef75a043dde0f06c39ef1efee23c3,no
floodman-windows-local-lab-v1.1.1.zip,255543,6fc75c6ae222a17cd47172cc67b0e864d7d7428309602f2db879b2de6c7bc331,no
floodman-windows-local-lab-v1.1.1.zip.sha256,104,2a7057e81d589b8f7adeaf407fed07f670279778132ca4bdffcdaac294296448,no
floodman-windows-local-lab-v1.1.2.zip,270364,8a8e6d19588fb9fb5f783feaff00ea53a80a6d809c8751a37d45447b7653b824,no
floodman-windows-local-lab-v1.1.2.zip.sha256,114,bf8c61776b12d6f6d9b7a75c9dd47ff6149c5b3cd79a1de82eccdddede223564,no
floodman-windows-local-lab-v1.1.3.zip,273111,c6f12c4c4801702c76087e679a0c10b7164d119af8e7acf9c73df13422863234,no
floodman-windows-local-lab-v1.1.3.zip.sha256,104,d843cfb16a50b3528cf95ed22d08b756bbf4420e4ba15adad3f8d815478fc56c,no
floodman-windows-local-lab-v1.1.4.zip,276893,19fc2a26afe9be38c2a88885685fba87cd3c3db3277616e37260c1edb316c09c,no
floodman-windows-local-lab-v1.1.4.zip.sha256,104,0d0732f377d1eb829e62417683c58769c53c8c43ee46398419b8147a541dd17e,no
floodman-windows-local-lab-v1.1.5.zip,285055,89d41135cee11ec9d116334a0b0b8babeb162e4da0f7eedefd593e41321edcad,no
floodman-windows-local-lab-v1.1.5.zip.sha256,104,e98f75b0311aa17918ecd19522563607867b42dc6a2773cedba2cabbe37b89a1,no
floodman-windows-local-lab-v1.2.0.zip,342631,fe010d8bf0bf501b2ef5dcf6d336d12b3aa835b1f97739a0a680e7477158ae89,no
floodman-windows-local-lab-v1.2.0.zip.sha256,104,b997ed763c12382542d81a83f830a62666101704caa39038279dd462667969be,no
floodman-windows-office-ui-v1.2.0.zip,117292,97fea887534aab3b19c1f3e4443e134dc2fd94b0afb664cda0c615b9403d3dad,no
floodman-windows-office-ui-v1.2.0.zip.sha256,104,11666928e3f9ed620c3c759a6c9f9474070ccee98ec45604df404f1ef60ecaa5,no
floodman-windows-owner-link-fix-v3.0.1.zip,113248,93ce0aacfe0ca65a76e22b4f69b649ed134eca250ab4d797ba1b779455d369a2,no
floodman-windows-owner-link-fix-v3.0.1.zip.sha256,109,9c7b6f36d61eaeae14fef2779e381d6e51514ffd5d5f3f64242940feb89fea1c,no
floodman-windows-secure-remote-access-upgrade-v2.2.1.zip,51234,852a4547862190cc05d91c3296b1462cfc2439f71f1246fc50187eb9b1d14ec0,no
floodman-windows-secure-remote-access-upgrade-v2.2.1.zip.sha256,123,b3ac4a3b224e3598c47c66eed04cb8f99ad35c6b78f2eb38a7faf721777ebd6a,no
floodman-windows-start-fix-v1.1.5.zip,36154,f31adb2db00294ecca4b21e6da3a1425a5bbe3cc988b1c54ade4a3e98dd0bd9f,no
floodman-windows-start-fix-v1.1.5.zip.sha256,104,eb49dc7cb0f81c4b052756c4b2ae8b01768bbbe95e11f21809917f0ecd21fbe3,no
floodman-windows-wsl-fix-v1.1.2.zip,9877,7c3220ce47abc21dd2b65ee8466d01c4c41dad4f7b6ed3313073e5665188f446,no
floodman-windows-wsl-fix-v1.1.2.zip.sha256,112,58b842b9d3dae8dd1dfd7775ecb74848f35ba6ab908e520bbf583ed93a0b7fb8,no
mobile-start-v3.2.3.sh,7118,303e8d3f219f6b2fba7a57e3eb0ae28fc2bce14219ba81de21f8846b02bd87ff,no
mobile-start-v3.2.4.sh,20158,bd516d5970ec187c9425be36378693851147a690d5cd27731022d1b82a25ea30,no
mobile-start-v3.2.4.sh.sha256,99,5d84e39581eda6aecc4f776880d15b807b678f3ece154cfcd93373eccdf07ca6,no
mobile-start-v3.3.0.sh,20342,9c7093954695633802f9ccc919349d4f6aa90fb7f7881a672294b87b7c310388,no
mobile-start-v3.3.0.sh.sha256,89,f68fd0699c3ed88edb1e6379aba8cf36a928399d07668927a34e88b7aa886970,no
mobile-start-v3.3.1.sh,24922,a69e665b28ec01b7fcc7df6a4b36b83d7e67e01b493691bdf3c40747c0443e5a,no
mobile-start-v3.3.1.sh.sha256,99,1324fa7e819fdfd6159608d3c3fe626cadd3734258030dd494adb6624dade18b,no
mobile-start-v3.4.0.sh,24922,e444186dcb07146d778df3d480e48c7a88bba94c53971d6f285c02545eb1fda7,no
mobile-start-v3.4.1.sh,26904,a68d60073c52e91c0e383f228be2b678086acce5ebad8607960c8170c388c7dc,no
mobile-start-v3.4.2.sh,24697,ad62d78319c39cb0e1d97dfbd25b808a43dce313b6b08dde256c1d19c36c9a2e,no
mobile-start-v3.4.2.sh.sha256,99,c41dd44a157acd7ce91b9b52b22d27b22432d8c649cb6e4030795188fb2ddfa6,no
mobile-start-v3.5.0.sh,23003,47b9e5a8550dc1f3d40423c34ed1a747dbf1d4bbf7e9c8114ad03c5946d17e38,no
mobile-start-v3.6.0.sh,39196,07d7597e8a1aa60675ad03f78a2c88f8f599fec690db96fa153d8bf20404d61e,no
mobile-start-v3.7.0.sh,41510,10ae810736ee395a65be7ef6a3758770f2d35ccb1d0bb7086594283c40c677f7,no
mobile-start-v3.8.0.sh,46161,2291f9a759ba91ef3bd2bf0150a95770f571ed5e50c4086f24b0fc94d5cf44a6,no
mobile-start-v3.8.2.sh,48518,9683728f2abc1da794d03e6da6695f0fce4d4b1087f627d471f579ce2a4e63f1,no
mobile-start-v3.8.3.sh,51637,628f29c3568d78d8247a42e47bcb98f6d1638ea1b61ac1a15e39cd9c647c2f7b,no
mobile-start-v3.8.4.sh,51638,b57de4d79835b6594fd431ed9b14c0d4999ae292ae5c469b1cdc55fab2154d98,no
mobile-start-v3.8.5.sh,52024,0a24fb0557ab777a547e19ed3e4ef10e8565a94f882645345c9108fe136d7a83,no
mobile-start-v3.8.5.sh.sha256,99,146b5327fe499b8a93933ac6dd11121b17e94b7c29ea632d6e2d9458791be519,no
mobile-start-v3.9.0.sh,53070,cc02902f2740b22a07f6dc698467433392a18abce97e87600efba0288d72c681,no
mobile-start-v4.0.0.sh,57349,6c0f4181aaf67b3be4e91c12003f10c37211a576a4c3302a889535433c9ba4c6,no
mobile-start-v4.1.0.sh,58501,be69d686922688b3e54b9b7d3ee34cd662ef97551d28e52dd69f8c507fe1fc44,no
mobile-start-v4.1.1.sh,61260,9f8f62051575397eada21a7c2b45453bceb581339612e985eaa67e9d7eb8010c,no
mobile-start-v4.2.0.sh,63814,dab48bd2e4fda4f1fa5785ece3e3bfea693c99c1dd7c814723c039e56f173a68,no
mobile-start-v4.2.0.sh.sha256,99,55dfd9971482704c10fc38df51908f899489c6722b42200f6cf839c1475267dc,no
mobile-start-v4.2.1.sh,64284,54dd5cd1329a03c1f79b3f0dd43b08e3b12e1fd28a4f04cbd6bd839bbb57daf6,no
mobile-start-v4.2.2.sh,68154,e88567a4f99940d9ae370f1fdba128907ce439c24b24a0d5c2fb12c325be1d16,no
mobile-start-v4.2.2.sh.sha256,99,9a8151a1ea6e82d8e52383274fbb27ac4a8833647d33c57841a75e48a65b3660,no
mobile-start-v4.2.3.sh,68458,0a9dc8359bd050de26d01542b1876131bdbc5599f77d6794ef009dd1cbd60edc,no
mobile-start-v4.2.3.sh.sha256,144,35bac5a7f9652e1e171bbbe0a4d43112fffd18f76a1b86538026f31665461df1,no
mobile-start-v4.4.0.sh,70767,6857e5370a7bb2c6d45e6931337cf30c44209848e395799bbd33314276edb3bb,no
mobile-start-v4.5.0.sh,71804,2695e65b26d8fd2852d6ac9a52acf5e958d1512ab5f8d62213ea0ad7b02152c9,no
mobile-start-v4.6.0.sh,73079,c77cbfa4ef9e62873348c6c6d2cc02881a2c8561beaea32eeeca9321e5e4b514,no
mobile-start-v4.6.0.sh.sha256,89,1ad95b361286ef2bac7c903ed02405cc79bf4f005e884795faa0a0fe8109b5bd,no
mobile-start-v4.6.1.sh,73520,6a222e47e33a1029abbac3a9dc9836146d5b7545a514386e013b26e03fd065dd,no
mobile-start-v4.6.2.sh,74926,6885806943ab1907d5e1eb746feed4d5aec18c016f9aa8bbe5a1acfb10522ead,no
